site,AU-Fog
year,2008
lat,-12.5452
lon,131.307
timezone,200801010030,9.5
htower,200801010030,5
timeres,halfhourly
sc_negl,0
notes,processed on 20160517111414 with qc_auto v1.0 compiled using Ms VC++ 9.0 on Mar 17 2016 at 16:58:38
notes,var G_1 was renamed in G
notes,201605171114 qc visual comparison SY
notes,201605171114 qc visual comparison variable: PPFD_IN missing
notes,201605171113 qc visual SY
notes,201605171113 qc visual MY (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: Ta (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: RH (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: WS (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: NetRad (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: LW_IN (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: LE (carlo)
notes,201605171109 apply change log file for variable X: TIMESTAMP_END variable Y: H (carlo)
notes,201605171109 apply change log file for variable X: TIMESTAMP_END variable Y: ustar (carlo)
notes,201605171109 apply change log file for variable X: TIMESTAMP_END variable Y: SW_IN (carlo)
notes,201605171109 apply change log file for variable X: TIMESTAMP_END variable Y: CO2 (carlo)
notes,201605171109 apply change log file for variable X: TIMESTAMP_END variable Y: Fc (carlo)
notes,201605171109 G_1 Values sing OK
notes,201605171109 G not found
notes,201605171109 SSITC_TEST checker FC_SSITC_TEST is empty
notes,201605171109 SSITC_TEST checker LE_SSITC_TEST is empty
notes,201605171109 SSITC_TEST checker variable: LE_SSITC_TEST is not found
notes,201605171109 SSITC_TEST checker H_SSITC_TEST is empty
notes,201605171109 SSITC_TEST checker variable: H_SSITC_TEST is not found
notes,201605171109 SSITC_TEST checker variable: FC_SSITC_TEST is not found
notes,201605171108 "variable: RH
notes,201605171108 "variable: RH
notes,201605171108 "variable: RH
notes,201605171108 Rename variable WEEK with Week
notes,201605091313 Rename variable ustar with USTAR
notes,201605091313 Rename variable Ts_1 with TS_1
notes,201605091313 Rename variable Ta with TA
notes,201605091313 Rename variable SWout with SW_OUT
notes,201605091313 Rename variable SWin with SW_IN
notes,201605091313 Rename variable Pa with PA
notes,201605091313 Rename variable NetRad with NETRAD
notes,201605091313 Rename variable LWout with LW_OUT
notes,201605091313 Rename variable LWin with LW_IN
notes,201605091313 Rename variable G1 with G_1
notes,201605091313 Rename variable Fc with FC
notes,dataset retrieved on 20160509115841
TIMESTAMP_START,TIMESTAMP_END,NEE,TA,USTAR,SW_IN
200806270700,200806270730,0.151389,15.89,0.03,29
200806270730,200806270800,-9999,17.11,0.06,131
200806270800,200806270830,-9999,18.3,0.15,244
200806270830,200806270900,-4.50389,20.09,0.14,356
200806270900,200806270930,-9.29389,22.33,0.2,464
200806270930,200806271000,-9999,23.84,0.28,562
200806271000,200806271030,-8.03417,24.98,0.28,646
200806271030,200806271100,-9999,25.64,0.4,715
200806271100,200806271130,-9999,26.41,0.28,763
200806271130,200806271200,-10.1379,27.31,0.31,792
200806271200,200806271230,-6.77843,27.75,0.25,802
200806271230,200806271300,-6.99213,28.29,0.26,793
200806271300,200806271330,-8.27315,28.73,0.31,776
200806271330,200806271400,-7.28,29.13,0.07,756
200806271400,200806271430,-7.87843,29.54,0.32,725
200806271430,200806271500,-6.42843,29.92,0.18,635
200806271500,200806271530,-2.84944,29.79,0.2,433
200806271530,200806271600,-4.67,30.09,0.15,495
200806271600,200806271630,-1.71463,29.29,0.1,228
200806271630,200806271700,-0.305648,28.57,0.13,232
200806271700,200806271730,-1.37472,28.43,0.15,165
200806271730,200806271800,-3.57417,26.21,0.18,53
200806271800,200806271830,-9999,25.05,0.19,6
200806271830,200806271900,-0.923611,24.07,0.09,0
200806271900,200806271930,-1.70685,23.01,0.19,0
200806271930,200806272000,-9999,22.65,0.13,0
200806272000,200806272030,-9999,22.13,0.18,0
200806272030,200806272100,0.555833,21.29,0.14,0
200806272100,200806272130,-9999,20.81,0.07,0
200806272130,200806272200,-9999,19.63,0.14,0
200806272200,200806272230,-9999,19.46,0.19,0
200806272230,200806272300,-9999,19.43,0.11,0
200806272300,200806272330,-1.05815,19.6,0.04,0
200806272330,200806280000,-0.806296,19.2,0.11,0
200806280000,200806280030,-9999,18.8,0.09,0
200806280030,200806280100,1.75361,18.7,0.1,0
200806280100,200806280130,-9999,18.04,-9999,0
200806280130,200806280200,-0.0811111,17.66,0.13,0
200806280200,200806280230,2.57167,17.4,0.13,0
200806280230,200806280300,-0.975185,17.24,0.03,0
200806280300,200806280330,-0.958704,17.24,0.1,0
200806280330,200806280400,-9999,16.47,0.08,0
200806280400,200806280430,-9999,16.43,0.1,0
200806280430,200806280500,-9999,16.41,0.09,0
200806280500,200806280530,3.23991,16.43,0.12,0
200806280530,200806280600,-9999,16.47,0.09,0
200806280600,200806280630,6.48389,16.45,0.14,0
200806280630,200806280700,-1.65852,16.6,0.16,1
200806280700,200806280730,-9999,17.38,0.21,35
200806280730,200806280800,-9999,18.91,0.1,147
200806280800,200806280830,-1.18148,20.34,0.09,283
200806280830,200806280900,-9999,21.39,0.16,355
200806280900,200806280930,-9999,22.84,0.11,340
200806280930,200806281000,-9999,24.21,0.2,408
200806281000,200806281030,-9999,25.63,0.23,507
200806281030,200806281100,-9.75954,26.91,0.25,834
200806281100,200806281130,-9999,27.25,0.31,621
200806281130,200806281200,-6.99528,27.7,0.3,744
200806281200,200806281230,-6.8463,28.15,0.19,786
200806281230,200806281300,-5.60157,28.22,0.2,540
200806281300,200806281330,-8.38,28.91,0.19,552
200806281330,200806281400,-8.65528,29.18,0.13,585
200806281400,200806281430,-9999,29.69,0.22,489
200806281430,200806281500,-8.43528,30.09,0.24,649
200806281500,200806281530,-6.02954,30.56,0.22,655
200806281530,200806281600,-2.59056,31.14,-9999,487
200806281600,200806281630,-6.62731,30.77,0.13,400
200806281630,200806281700,-0.453056,29.87,0.12,272
200806281700,200806281730,-9999,28.43,0.17,97
200806281730,200806281800,-0.180556,27.07,0.18,68
200806281800,200806281830,0.320556,25.54,0.18,7
200806281830,200806281900,0.318981,24.44,0.11,0
200806281900,200806281930,0.0162963,23.41,0.11,0
200806281930,200806282000,-0.848981,23.06,0.06,0
200806282000,200806282030,-0.664259,22.23,0.03,0
200806282030,200806282100,-0.663796,21.12,0.07,0
200806282100,200806282130,-9999,20.84,0.06,0
200806282130,200806282200,-9999,20.36,0.08,0
200806282200,200806282230,-9999,20.47,0.42,0
200806282230,200806282300,-9999,20.03,0.19,0
200806282300,200806282330,-9999,19.33,0.09,0
200806282330,200806290000,-9999,18.88,0.38,0
200806290000,200806290030,-2.08843,18.93,0.1,0
200806290030,200806290100,-1.55648,19.1,0.06,0
200806290100,200806290130,-9999,19.06,0.23,0
200806290130,200806290200,-9999,18.68,0.1,0
200806290200,200806290230,-9999,18.2,0.06,0
200806290230,200806290300,-9999,18.09,0.09,0
200806290300,200806290330,-9999,17.88,0.08,0
200806290330,200806290400,-9999,18.13,0.11,0
200806290400,200806290430,-9999,17.64,0.06,0
200806290430,200806290500,-9999,17.49,0.16,0
200806290500,200806290530,-9999,17.46,0.08,0
200806290530,200806290600,-9999,17.43,0.11,0
200806290600,200806290630,-9999,17.26,0.12,0
200806290630,200806290700,-9999,17.15,0.07,1
200806290700,200806290730,-9999,17.12,0.11,16
200806290730,200806290800,-9999,17.77,0.1,61
200806290800,200806290830,-9999,19.3,0.27,157
200806290830,200806290900,-9999,21.72,0.13,337
200806290900,200806290930,-4.1662,23.41,0.15,350
200806290930,200806291000,-7.54417,25.02,0.12,379
200806291000,200806291030,-7.54454,26.27,0.14,377
200806291030,200806291100,-6.81417,27.59,0.14,551
200806291100,200806291130,-5.85731,28.46,0.16,668
200806291130,200806291200,-9999,29.12,0.24,813
200806291200,200806291230,-6.65852,29.78,0.24,810
200806291230,200806291300,-3.7637,30.04,0.24,802
200806291300,200806291330,-4.4763,30.4,0.21,645
200806291330,200806291400,-7.7363,30.68,0.2,763
200806291400,200806291430,-4.39852,31.26,0.21,727
200806291430,200806291500,-4.69889,31.11,0.06,681
200806291500,200806291530,-7.48685,31.23,0.19,611
200806291530,200806291600,-1.99046,31.08,0.16,519
200806291600,200806291630,0.934167,31.13,0.17,416
200806291630,200806291700,-2.96833,30.71,0.21,326
200806291700,200806291730,-9999,29.35,0.2,185
200806291730,200806291800,-0.480648,27.39,0.15,54
200806291800,200806291830,-0.29213,26.2,0.12,8
200806291830,200806291900,1.00269,25.44,0.1,0
200806291900,200806291930,0.270278,24.61,0.07,0
200806291930,200806292000,-0.465278,23.61,0.05,0
200806292000,200806292030,2.50778,22.53,0.09,0
200806292030,200806292100,-9999,21.72,0.1,0
200806292100,200806292130,7.13231,21.61,0.11,0
200806292130,200806292200,-9999,21.84,0.2,0
200806292200,200806292230,-9999,22.17,0.09,0
200806292230,200806292300,-1.00574,21.84,0.11,0
200806292300,200806292330,-9999,20.49,0.15,0
200806292330,200806300000,-1.78907,20.63,0.04,0
200806300000,200806300030,-1.63417,20.05,0.07,0
200806300030,200806300100,-9999,19.7,0.19,0
200806300100,200806300130,-9999,19.48,0.1,0
200806300130,200806300200,-9999,19.37,0.06,0
200806300200,200806300230,-9999,18.99,0.07,0
200806300230,200806300300,-9999,18.67,0.06,0
200806300300,200806300330,-9999,18.95,0.06,0
200806300330,200806300400,-0.546667,19.23,0.05,0
200806300400,200806300430,-9999,18.87,0.11,0
200806300430,200806300500,-9999,18.46,0.13,0
200806300500,200806300530,-9999,18.18,0.37,0
200806300530,200806300600,-9999,18.38,0.07,0
200806300600,200806300630,-5.30556,18.68,0.07,0
200806300630,200806300700,-9999,18.62,0.11,1
200806300700,200806300730,2.00241,18.62,0.07,22
200806300730,200806300800,-9999,19.33,0.03,81
200806300800,200806300830,-9999,20.62,0.08,191
200806300830,200806300900,-9999,22.78,0.14,335
200806300900,200806300930,-0.346481,24.4,0.13,456
200806300930,200806301000,-9999,26.42,0.14,536
200806301000,200806301030,-9999,27.26,0.13,631
200806301030,200806301100,-6.81417,27.96,0.16,712
200806301100,200806301130,-6.43157,28.83,0.24,761
200806301130,200806301200,-5.66481,29.28,0.3,797
200806301200,200806301230,-6.23843,29.7,0.29,809
200806301230,200806301300,-6.76,30.15,0.35,802
200806301300,200806301330,-6.19685,30.59,0.22,787
200806301330,200806301400,-6.00898,31.14,0.28,765
200806301400,200806301430,-5.0937,31.49,0.25,737
200806301430,200806301500,-5.77944,31.78,0.21,687
200806301500,200806301530,-5.2837,31.99,0.2,616
200806301530,200806301600,-4.65472,32.02,0.28,522
200806301600,200806301630,-9999,32.06,0.12,417
200806301630,200806301700,-9999,31.54,0.16,308
200806301700,200806301730,0.0237963,30.49,0.12,193
200806301730,200806301800,-0.313704,28.71,0.15,86
200806301800,200806301830,0.601481,27.11,0.13,11
200806301830,200806301900,0.0425926,25.92,0.14,0
200806301900,200806301930,4.52593,24.93,0.12,0
200806301930,200806302000,5.26,23.6,0.12,0
200806302000,200806302030,2.24352,23.01,0.13,0
200806302030,200806302100,-9999,21.99,0.16,0
200806302100,200806302130,2.26093,21.93,0.13,0
200806302130,200806302200,-0.593889,22.21,0.06,0
200806302200,200806302230,-9999,22.11,0.18,0
200806302230,200806302300,-9999,21.51,0.38,0
200806302300,200806302330,-9999,20.8,0.22,0
200806302330,200807010000,-9999,20.66,0.1,0
200807010000,200807010030,-9999,20.22,0.07,0
200807010030,200807010100,-9999,20.1,0.11,0
200807010100,200807010130,-9999,19.84,0.26,0
200807010130,200807010200,-6.24435,19.67,0.09,0
200807010200,200807010230,-9999,19.26,0.09,0
200807010230,200807010300,1.84269,19.29,0.04,0
200807010300,200807010330,-9999,19.37,0.08,0
200807010330,200807010400,-9999,18.79,0.14,0
200807010400,200807010430,-9999,18.4,0.08,0
200807010430,200807010500,-9999,18.23,0.09,0
200807010500,200807010530,-5.29583,18.16,0.06,0
200807010530,200807010600,-5.5,17.94,0.13,0
200807010600,200807010630,-9999,17.99,0.02,0
200807010630,200807010700,-9999,17.98,0.09,1
200807010700,200807010730,-9999,18.14,0.25,33
200807010730,200807010800,-9999,19.53,0.13,121
200807010800,200807010830,-9999,21.3,0.08,229
200807010830,200807010900,-9999,23.51,0.16,342
200807010900,200807010930,-9.61667,24.88,0.18,446
200807010930,200807011000,-7.50324,26.1,0.25,547
200807011000,200807011030,-6.63852,27.41,0.27,641
200807011030,200807011100,-6.84269,28.28,0.27,718
200807011100,200807011130,-9999,28.74,0.33,778
200807011130,200807011200,-9999,29.12,0.36,813
200807011200,200807011230,-5.52213,29.59,0.23,788
200807011230,200807011300,-9999,30.24,0.33,808
200807011300,200807011330,-4.48213,30.58,0.2,799
200807011330,200807011400,-5.34213,31.14,0.18,776
200807011400,200807011430,-3.92787,31.32,0.34,751
200807011430,200807011500,-2.94111,31.75,0.22,658
200807011500,200807011530,-4.82361,31.82,0.21,607
200807011530,200807011600,-3.27787,31.63,0.24,520
200807011600,200807011630,-2.66565,30.36,0.21,264
200807011630,200807011700,-1.92565,29.54,0.16,245
200807011700,200807011730,-9999,29.88,0.16,244
200807011730,200807011800,0.113519,28.69,0.15,111
200807011800,200807011830,0.168426,27.7,0.11,14
200807011830,200807011900,0.0825926,25.74,0.15,0
200807011900,200807011930,2.22148,23.67,0.1,0
200807011930,200807012000,4.04472,22.82,0.17,0
200807012000,200807012030,1.37694,22.23,0.06,0
200807012030,200807012100,2.24028,21.23,0.09,0
200807012100,200807012130,-9999,20.56,0.25,0
200807012130,200807012200,-0.261574,19.73,0.12,0
200807012200,200807012230,-1.21398,19.12,0.06,0
200807012230,200807012300,-9999,19.26,0.09,0
200807012300,200807012330,-9999,19.38,0.19,0
200807012330,200807020000,-0.760093,18.92,0.07,0
200807020000,200807020030,-4.62639,18.61,0.09,0
200807020030,200807020100,-0.787963,18.65,0.09,0
200807020100,200807020130,0.670278,18.69,0.07,0
200807020130,200807020200,-3.21667,18.46,0.03,0
200807020200,200807020230,-2.78861,18.28,0.1,0
200807020230,200807020300,-9999,18.17,0.08,0
200807020300,200807020330,-9999,17.76,0.14,0
200807020330,200807020400,-9999,17.58,0.1,0
200807020400,200807020430,-9999,17.57,0.11,0
200807020430,200807020500,0.0730556,17.59,0.05,0
200807020500,200807020530,2.8512,17.31,0.06,0
200807020530,200807020600,-3.93593,16.92,0.05,0
200807020600,200807020630,-9999,16.85,0.03,0
200807020630,200807020700,-9999,16.58,0.17,1
200807020700,200807020730,-5.59556,17,0.04,34
200807020730,200807020800,-9999,18.31,0.09,135
200807020800,200807020830,-9999,20.44,0.17,248
200807020830,200807020900,-5.55259,22.87,0.2,362
200807020900,200807020930,-9999,24.2,0.24,468
200807020930,200807021000,-8.18241,25.48,0.33,565
200807021000,200807021030,-9999,26.82,0.38,656
200807021030,200807021100,-9999,27.76,0.44,733
200807021100,200807021130,-9999,28.25,0.41,801
200807021130,200807021200,-9999,28.58,0.44,845
200807021200,200807021230,-9999,28.99,0.41,836
200807021230,200807021300,-9999,29.24,0.32,834
200807021300,200807021330,-9999,29.56,0.41,789
200807021330,200807021400,-9999,29.96,0.42,806
200807021400,200807021430,-9999,30.19,0.36,767
200807021430,200807021500,-9999,30.37,0.37,694
200807021500,200807021530,-3.5237,30.42,0.24,616
200807021530,200807021600,-9999,30.27,0.28,525
200807021600,200807021630,-3.62944,29.94,0.27,408
200807021630,200807021700,-1.52426,29.64,0.24,315
200807021700,200807021730,-1.2363,28.96,0.17,196
200807021730,200807021800,-0.6025,27.21,0.08,92
200807021800,200807021830,-0.443704,25.09,0.08,13
200807021830,200807021900,-9999,23.47,0.06,0
200807021900,200807021930,4.61796,22.23,0.13,0
200807021930,200807022000,7.88102,20.97,0.37,0
200807022000,200807022030,3.10519,20.04,0.13,0
200807022030,200807022100,-9999,19.18,0.07,0
200807022100,200807022130,3.9312,18.51,0.11,0
200807022130,200807022200,-0.00268519,17.95,0.11,0
200807022200,200807022230,0.773519,17.82,0.06,0
200807022230,200807022300,-0.763704,17.09,0.07,0
200807022300,200807022330,0.712222,17.16,0.06,0
200807022330,200807030000,-2.30157,17.04,0.26,0
200807030000,200807030030,-2.38889,16.32,0.19,0
200807030030,200807030100,0.977963,16.26,0.11,0
200807030100,200807030130,0.96787,15.2,0.03,0
200807030130,200807030200,-9999,14.71,0.06,0
200807030200,200807030230,-9999,14.44,0.1,0
200807030230,200807030300,-9999,14.31,0.08,0
200807030300,200807030330,-9999,14.04,0.06,0
200807030330,200807030400,-9999,13.81,0.09,0
200807030400,200807030430,-9999,13.33,0.06,0
200807030430,200807030500,2.66611,13.15,0.08,0
200807030500,200807030530,-1.6337,12.8,0.05,0
200807030530,200807030600,-9999,12.75,0.06,0
200807030600,200807030630,-2.64065,12.85,0.09,0
200807030630,200807030700,-9999,13.03,0.05,0
200807030700,200807030730,1.39972,13.49,0.11,42
200807030730,200807030800,1.39074,16.03,0.11,141
200807030800,200807030830,-9999,18.8,0.11,254
200807030830,200807030900,-5.49009,20.93,0.19,371
200807030900,200807030930,-9999,22.69,0.3,479
200807030930,200807031000,-5.44667,24.41,0.36,575
200807031000,200807031030,-9999,25.77,0.36,662
200807031030,200807031100,-9999,26.7,0.35,741
200807031100,200807031130,-9999,27.2,0.38,803
200807031130,200807031200,-9999,27.74,0.29,841
200807031200,200807031230,-9999,28.23,0.34,854
200807031230,200807031300,-4.31685,28.6,0.35,850
200807031300,200807031330,-4.85315,28.96,0.27,834
200807031330,200807031400,-4.8963,29.32,0.33,808
200807031400,200807031430,-3.99685,29.54,0.23,771
200807031430,200807031500,-4.95157,29.68,0.28,710
200807031500,200807031530,-5.6763,29.75,0.3,636
200807031530,200807031600,-5.71574,29.78,0.23,545
200807031600,200807031630,-1.5963,29.57,0.18,441
200807031630,200807031700,-1.32889,29.38,0.19,326
200807031700,200807031730,-9999,28.75,0.09,200
200807031730,200807031800,-9999,27.34,0.17,97
200807031800,200807031830,0.630833,25.77,0.14,16
200807031830,200807031900,-0.467963,24.35,0.05,0
200807031900,200807031930,-1.15269,22.33,0.09,0
200807031930,200807032000,-9999,21.12,0.12,0
200807032000,200807032030,-9999,20.11,0.11,0
200807032030,200807032100,-9999,19.13,0.24,0
200807032100,200807032130,0.725648,18.87,0.14,0
200807032130,200807032200,0.717407,18.99,0.1,0
200807032200,200807032230,-1.41657,18.86,0.1,0
200807032230,200807032300,-9999,18.43,0.12,0
200807032300,200807032330,-3.74583,18.02,0.06,0
200807032330,200807040000,-9999,17.59,0.12,0
200807040000,200807040030,2.475,17.12,0.1,0
200807040030,200807040100,-2.05481,16.97,0.06,0
200807040100,200807040130,-9999,16.52,0.13,0
200807040130,200807040200,-9999,15.98,0.09,0
200807040200,200807040230,-9999,15.93,0.04,0
200807040230,200807040300,-9999,15.75,0.1,0
200807040300,200807040330,-9999,15.32,0.06,0
200807040330,200807040400,-9999,15.16,0.12,0
200807040400,200807040430,-4.17352,15.06,0.04,0
200807040430,200807040500,6.28278,14.67,0.05,0
200807040500,200807040530,-9999,14.34,0.05,0
200807040530,200807040600,-9999,14.4,0.04,0
200807040600,200807040630,0.230093,14.3,0.04,0
200807040630,200807040700,-9999,14.31,0.08,1
200807040700,200807040730,-1.67435,14.44,0.05,38
200807040730,200807040800,1.23704,15.29,0.11,138
200807040800,200807040830,-9999,17.22,0.17,254
200807040830,200807040900,-2.63898,18.84,0.17,371
200807040900,200807040930,-9999,21.02,0.26,480
200807040930,200807041000,-4.86398,23.16,0.28,585
200807041000,200807041030,-5.37241,24.72,0.36,655
200807041030,200807041100,-9999,25.52,0.36,762
200807041100,200807041130,-3.68898,25.93,0.3,801
200807041130,200807041200,-5.34787,26.74,0.3,836
200807041200,200807041230,-9999,27.13,0.29,799
200807041230,200807041300,-5.73,27.9,0.2,789
200807041300,200807041330,-6.37157,28.42,0.16,751
200807041330,200807041400,-9999,29.24,0.3,852
200807041400,200807041430,-6.32213,29.56,0.27,774
200807041430,200807041500,-5.20259,29.5,0.2,568
200807041500,200807041530,-9999,29.12,0.18,480
200807041530,200807041600,-2.95102,29.02,0.12,342
200807041600,200807041630,-3.24259,28.78,0.13,374
200807041630,200807041700,-4.33056,30.12,0.13,411
200807041700,200807041730,-9999,29.37,0.15,231
200807041730,200807041800,0.0942593,27.48,0.09,81
200807041800,200807041830,0.941481,24.96,0.06,5
200807041830,200807041900,-9999,22.14,0.13,0
200807041900,200807041930,-9999,20.1,-9999,0
200807041930,200807042000,-9999,19.18,0.16,0
200807042000,200807042030,-3.16278,18.06,0.11,0
200807042030,200807042100,-1.53148,16.77,0.07,0
200807042100,200807042130,-9999,16.2,0.13,0
200807042130,200807042200,1.80472,15.61,0.08,0
200807042200,200807042230,-2.90481,14.8,0.05,0
200807042230,200807042300,-9999,14.1,0.09,0
200807042300,200807042330,-0.961574,13.92,0.05,0
200807042330,200807050000,1.84556,13.81,0.1,0
200807050000,200807050030,-4.02657,13.36,0.06,0
200807050030,200807050100,-9999,12.62,0.08,0
200807050100,200807050130,1.28148,12.62,0.01,0
200807050130,200807050200,-1.8738,12.74,0.29,0
200807050200,200807050230,-9999,12.12,0.15,0
200807050230,200807050300,1.06046,11.72,0.06,0
200807050300,200807050330,-9999,11.16,0.06,0
200807050330,200807050400,-9999,11.21,0.02,0
200807050400,200807050430,0.0291667,11.35,0.02,0
200807050430,200807050500,-0.618148,10.9,0.02,0
200807050500,200807050530,-9999,10.88,0.07,0
200807050530,200807050600,-9999,10.94,0.03,0
200807050600,200807050630,-1.96407,10.8,0.01,0
200807050630,200807050700,0.189167,10.79,0.02,0
200807050700,200807050730,-9999,11.02,0.03,42
200807050730,200807050800,-9999,12.7,0.06,143
200807050800,200807050830,-2.61778,15.83,0.09,258
200807050830,200807050900,-9999,17.73,0.13,372
200807050900,200807050930,-4.10889,20.13,0.16,478
200807050930,200807051000,-9999,22.2,0.13,573
200807051000,200807051030,-9999,24.16,0.18,661
200807051030,200807051100,-9999,25.73,0.34,747
200807051100,200807051130,-9999,26.46,0.36,807
200807051130,200807051200,-9999,26.79,0.37,846
200807051200,200807051230,-5.11,27.38,0.33,861
200807051230,200807051300,-9999,27.84,0.41,855
200807051300,200807051330,-4.02685,28.2,0.28,839
200807051330,200807051400,-6.07213,28.7,0.25,805
200807051400,200807051430,-4.51472,28.85,0.28,763
200807051430,200807051500,-4.57685,29.08,0.19,671
200807051500,200807051530,-9999,29.04,0.18,573
200807051530,200807051600,-2.95361,28.82,0.2,477
200807051600,200807051630,-1.69574,28.55,0.2,394
200807051630,200807051700,-2.16361,28.19,0.18,311
200807051700,200807051730,-1.05991,27.34,0.12,206
200807051730,200807051800,-9999,25.9,0.15,92
200807051800,200807051830,0.485185,24.26,0.09,13
200807051830,200807051900,-0.485833,22.31,0.12,0
200807051900,200807051930,-1.87157,20.59,0.13,0
200807051930,200807052000,-9999,18.86,0.06,0
200807052000,200807052030,-0.6475,17.72,0.07,0
200807052030,200807052100,1.65463,17.63,0.04,0
200807052100,200807052130,0.475833,16.28,0.03,0
200807052130,200807052200,0.711759,15.82,0.03,0
200807052200,200807052230,1.10954,15.42,0.04,0
200807052230,200807052300,0.9475,15.52,0.07,0
200807052300,200807052330,-9999,14.72,0.45,0
200807052330,200807060000,-0.928241,14.19,0.06,0
200807060000,200807060030,-0.969722,13.72,0.04,0
200807060030,200807060100,-9999,13.72,0.07,0
200807060100,200807060130,-9999,14.04,0.09,0
200807060130,200807060200,-9999,13.66,0.09,0
200807060200,200807060230,-9999,13.52,0.23,0
200807060230,200807060300,-9999,13.29,0.05,0
200807060300,200807060330,-9999,13.08,0.09,0
200807060330,200807060400,0.321481,13.09,0.08,0
200807060400,200807060430,-9999,13.33,0.08,0
200807060430,200807060500,-9999,12.83,0.12,0
200807060500,200807060530,-7.1125,12.65,0.08,0
200807060530,200807060600,-9999,12.85,0.09,0
200807060600,200807060630,-9999,13.29,0.22,0
200807060630,200807060700,-9999,12.88,0.07,0
200807060700,200807060730,-9999,12.5,0.12,32
200807060730,200807060800,-9999,13.73,0.06,120
200807060800,200807060830,-9999,16.68,0.12,227
200807060830,200807060900,-7.18963,19.01,0.06,332
200807060900,200807060930,-9999,20.47,0.11,458
200807060930,200807061000,-5.70509,23.1,0.15,553
200807061000,200807061030,-4.99574,24.4,0.21,641
200807061030,200807061100,-6.875,26.12,0.21,730
200807061100,200807061130,-6.59583,27.01,0.32,790
200807061130,200807061200,-9999,27.23,0.28,833
200807061200,200807061230,-9999,27.91,0.36,843
200807061230,200807061300,-5.54685,28.44,0.29,842
200807061300,200807061330,-4.87528,28.89,0.21,825
200807061330,200807061400,-5.48685,29.45,0.23,798
200807061400,200807061430,-5.00787,29.66,0.27,761
200807061430,200807061500,-6.02639,30.02,0.12,703
200807061500,200807061530,-3.91528,30.39,0.16,622
200807061530,200807061600,-4.13944,30.46,0.18,529
200807061600,200807061630,-2.99102,30.48,0.2,425
200807061630,200807061700,-1.48259,29.92,0.19,312
200807061700,200807061730,-0.345741,29.07,0.06,200
200807061730,200807061800,1.09852,27.52,0.13,88
200807061800,200807061830,-9999,25.31,-9999,10
200807061830,200807061900,0.397222,24.47,0.06,0
200807061900,200807061930,-0.758519,22.04,0.12,0
200807061930,200807062000,-9999,20.85,0.15,0
200807062000,200807062030,1.38444,19.43,0.08,0
200807062030,200807062100,1.56537,18.81,0.13,0
200807062100,200807062130,-9999,19.39,0.09,0
200807062130,200807062200,-9999,19.71,0.09,0
200807062200,200807062230,-9999,20.18,0.16,0
200807062230,200807062300,-9999,20.37,0.12,0
200807062300,200807062330,-9999,20.52,0.06,0
200807062330,200807070000,3.97194,19.46,0.09,0
200807070000,200807070030,-1.69111,18.3,0.1,0
200807070030,200807070100,-9999,18.1,0.21,0
200807070100,200807070130,-0.0986111,17.82,0.17,0
200807070130,200807070200,-1.78833,18.31,0.08,0
200807070200,200807070230,-0.683241,18.2,0.08,0
200807070230,200807070300,-9999,17.77,0.1,0
200807070300,200807070330,-0.880741,17.43,0.07,0
200807070330,200807070400,-3.05602,16.44,0.05,0
200807070400,200807070430,-9999,16.03,0.08,0
200807070430,200807070500,-0.408148,15.65,0.13,0
200807070500,200807070530,9.26231,15.16,0.06,0
200807070530,200807070600,-9999,15.11,0.1,0
200807070600,200807070630,-9999,15.8,0.09,0
200807070630,200807070700,-4.59241,15.89,0.04,1
200807070700,200807070730,-2.44167,16.54,0.05,19
200807070730,200807070800,0.536852,17.16,0.04,58
200807070800,200807070830,-9999,18.11,0.08,120
200807070830,200807070900,-9999,19.67,0.13,319
200807070900,200807070930,-9999,22.83,0.2,469
200807070930,200807071000,-9999,25.09,0.28,585
200807071000,200807071030,-5.11361,26.82,0.24,657
200807071030,200807071100,-5.07472,27.54,0.38,732
200807071100,200807071130,-9999,28.32,0.45,803
200807071130,200807071200,-9999,28.98,0.39,866
200807071200,200807071230,-9999,29.15,0.37,879
200807071230,200807071300,-9999,29.47,0.42,865
200807071300,200807071330,-9999,30.03,0.39,831
200807071330,200807071400,-9999,30.36,0.49,803
200807071400,200807071430,-9999,30.59,0.32,762
200807071430,200807071500,-9999,30.9,0.31,701
200807071500,200807071530,-9999,31.11,0.32,622
200807071530,200807071600,-2.53583,30.95,0.33,527
200807071600,200807071630,-9999,30.77,0.23,423
200807071630,200807071700,-0.941574,30.43,0.23,311
200807071700,200807071730,-0.886296,29.55,0.17,145
200807071730,200807071800,0.275185,28.43,0.18,58
200807071800,200807071830,0.0210185,27.2,0.07,8
200807071830,200807071900,-9999,26.12,0.06,0
200807071900,200807071930,1.34306,25.43,0.07,0
200807071930,200807072000,0.882685,25.15,0.11,0
200807072000,200807072030,1.34102,24.3,0.09,0
200807072030,200807072100,0.887407,24.32,0.14,0
200807072100,200807072130,0.738981,24.4,0.14,0
