site,AU-Fog
year,2007
lat,-12.5452
lon,131.307
timezone,200701010030,9.5
htower,200701010030,5
timeres,halfhourly
sc_negl,0
notes,processed on 20160517111411 with qc_auto v1.0 compiled using Ms VC++ 9.0 on Mar 17 2016 at 16:58:38
notes,var G_1 was renamed in G
notes,201605171114 qc visual comparison SY
notes,201605171114 qc visual comparison variable: PPFD_IN missing
notes,201605171113 qc visual SY
notes,201605171113 qc visual MY (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: Ta (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: RH (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: WS (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: NetRad (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: LW_IN (carlo)
notes,201605171110 apply change log file for variable X: TIMESTAMP_END variable Y: LE (carlo)
notes,201605171109 apply change log file for variable X: TIMESTAMP_END variable Y: H (carlo)
notes,201605171109 apply change log file for variable X: TIMESTAMP_END variable Y: ustar (carlo)
notes,201605171109 apply change log file for variable X: TIMESTAMP_END variable Y: SW_IN (carlo)
notes,201605171109 apply change log file for variable X: TIMESTAMP_END variable Y: CO2 (carlo)
notes,201605171109 apply change log file for variable X: TIMESTAMP_END variable Y: Fc (carlo)
notes,201605171109 G_1 Values sing OK
notes,201605171108 G not found
notes,201605171108 SSITC_TEST checker FC_SSITC_TEST is empty
notes,201605171108 SSITC_TEST checker LE_SSITC_TEST is empty
notes,201605171108 SSITC_TEST checker variable: LE_SSITC_TEST is not found
notes,201605171108 SSITC_TEST checker H_SSITC_TEST is empty
notes,201605171108 SSITC_TEST checker variable: H_SSITC_TEST is not found
notes,201605171108 SSITC_TEST checker variable: FC_SSITC_TEST is not found
notes,201605171108 Rename variable WEEK with Week
notes,201605091313 Rename variable ustar with USTAR
notes,201605091313 Rename variable Ts_1 with TS_1
notes,201605091313 Rename variable Ta with TA
notes,201605091313 Rename variable SWout with SW_OUT
notes,201605091313 Rename variable SWin with SW_IN
notes,201605091313 Rename variable Pa with PA
notes,201605091313 Rename variable NetRad with NETRAD
notes,201605091313 Rename variable LWout with LW_OUT
notes,201605091313 Rename variable LWin with LW_IN
notes,201605091313 Rename variable G1 with G_1
notes,201605091313 Rename variable Fc with FC
notes,dataset retrieved on 20160509115856
TIMESTAMP_START,TIMESTAMP_END,NEE,TA,USTAR,SW_IN
200706260830,200706260900,-3.63472,20.59,0.47,163
200706260900,200706260930,-5.66157,21,0.48,282
200706260930,200706261000,-9999,21.75,0.54,512
200706261000,200706261030,-9999,22.31,0.58,583
200706261030,200706261100,-9999,22.88,0.52,663
200706261100,200706261130,-9999,23.31,0.44,739
200706261130,200706261200,-9999,24.17,0.48,840
200706261200,200706261230,-9999,24.96,0.5,836
200706261230,200706261300,-9999,25.27,0.4,733
200706261300,200706261330,-9999,25.6,0.43,623
200706261330,200706261400,-9999,26.1,0.43,758
200706261400,200706261430,-7.10741,26.91,0.38,787
200706261430,200706261500,-9999,27.28,0.43,734
200706261500,200706261530,-7.97157,27.34,0.37,655
200706261530,200706261600,-9999,27.43,0.32,562
200706261600,200706261630,-9999,27.44,0.38,475
200706261630,200706261700,-4.5337,27.23,0.35,319
200706261700,200706261730,-3.65472,26.69,0.38,218
200706261730,200706261800,-0.408426,25.7,0.24,68
200706261800,200706261830,0.294167,24.53,0.16,16
200706261830,200706261900,0.544167,23.69,0.1,0
200706261900,200706261930,1.82519,23.57,0.17,0
200706261930,200706262000,1.70102,23.95,0.22,0
200706262000,200706262030,2.60528,24.12,0.33,0
200706262030,200706262100,1.6163,23.77,0.23,0
200706262100,200706262130,2.01472,23.44,0.28,0
200706262130,200706262200,1.77157,23.24,0.29,0
200706262200,200706262230,1.91472,22.83,0.29,0
200706262230,200706262300,2.04157,22.63,0.29,0
200706262300,200706262330,2.32315,22.47,0.3,0
200706262330,200706270000,1.98843,22.4,0.31,0
200706270000,200706270030,2.1563,22.21,0.29,0
200706270030,200706270100,1.89787,21.68,0.23,0
200706270100,200706270130,-9999,19.94,0.13,0
200706270130,200706270200,1.07343,17.77,0.05,0
200706270200,200706270230,1.07676,17.62,0.05,0
200706270230,200706270300,-9999,18.35,0.15,0
200706270300,200706270330,1.39806,19.62,0.22,0
200706270330,200706270400,1.83944,19.69,0.26,0
200706270400,200706270430,2.20315,19.49,0.31,0
200706270430,200706270500,1.62898,19.17,0.33,0
200706270500,200706270530,2.06315,18.97,0.34,0
200706270530,200706270600,1.90315,18.63,0.35,0
200706270600,200706270630,1.7363,18.24,0.29,0
200706270630,200706270700,2.18315,17.62,0.28,0
200706270700,200706270730,1.14528,17.33,0.27,18
200706270730,200706270800,-0.814167,17.83,0.3,91
200706270800,200706270830,-3.28787,18.6,0.41,190
200706270830,200706270900,-4.34898,19.43,0.53,301
200706270900,200706270930,-9999,20.1,0.58,418
200706270930,200706271000,-9999,20.34,0.62,523
200706271000,200706271030,-9999,20.84,0.64,617
200706271030,200706271100,-9999,21.67,0.57,698
200706271100,200706271130,-9999,22.26,0.52,764
200706271130,200706271200,-9999,22.94,0.59,809
200706271200,200706271230,-9999,23.37,0.52,844
200706271230,200706271300,-9999,23.8,0.5,863
200706271300,200706271330,-9999,24.31,0.36,864
200706271330,200706271400,-9999,24.84,0.33,849
200706271400,200706271430,-9999,25.29,0.44,795
200706271430,200706271500,-7.62287,25.42,0.34,639
200706271500,200706271530,-9999,25.39,0.29,435
200706271530,200706271600,0.553426,24.73,0.24,295
200706271600,200706271630,-2.90176,24.42,0.18,250
200706271630,200706271700,-1.40352,24.04,0.15,181
200706271700,200706271730,-1.19148,23.44,0.13,135
200706271730,200706271800,-0.685093,22.86,0.07,84
200706271800,200706271830,0.194167,22.01,0.05,18
200706271830,200706271900,-9999,19.62,0.19,0
200706271900,200706271930,-9999,18.09,0.15,0
200706271930,200706272000,-9999,17.27,0.07,0
200706272000,200706272030,-9999,16.52,0.1,0
200706272030,200706272100,-9999,16.11,0.04,0
200706272100,200706272130,-9999,16.16,0.11,0
200706272130,200706272200,-9999,15.64,0.09,0
200706272200,200706272230,-9999,15.17,0.13,0
200706272230,200706272300,-9999,14.67,0.05,0
200706272300,200706272330,0.405093,14.19,0.03,0
200706272330,200706280000,0.0238889,14.02,0.05,0
200706280000,200706280030,0.784352,13.72,0.06,0
200706280030,200706280100,-0.0626852,14.04,0.07,0
200706280100,200706280130,0.452315,14,0.07,0
200706280130,200706280200,0.953611,13.58,0.06,0
200706280200,200706280230,2.72315,12.91,0.03,0
200706280230,200706280300,-9999,12.61,0.03,0
200706280300,200706280330,1.8375,12.14,0.05,0
200706280330,200706280400,-0.783611,11.91,0.05,0
200706280400,200706280430,-0.864444,11.85,0.05,0
200706280430,200706280500,-9999,12.03,0.08,0
200706280500,200706280530,0.881759,12.65,0.17,0
200706280530,200706280600,-9999,12.05,0.09,0
200706280600,200706280630,1.69417,11.66,0.13,0
200706280630,200706280700,1.6637,11.65,0.17,0
200706280700,200706280730,1.06843,11.73,0.15,18
200706280730,200706280800,0.466852,12.18,0.14,92
200706280800,200706280830,-2.26722,13.64,0.2,201
200706280830,200706280900,-2.34463,15.35,0.29,321
200706280900,200706280930,-5.23417,16.68,0.29,434
200706280930,200706281000,-5.71991,18.94,0.51,540
200706281000,200706281030,-5.47315,19.74,0.46,637
200706281030,200706281100,-9999,20.32,0.51,718
200706281100,200706281130,-6.87315,20.88,0.47,782
200706281130,200706281200,-6.46843,21.35,0.36,828
200706281200,200706281230,-9999,22.26,0.44,857
200706281230,200706281300,-6.84213,22.97,0.34,871
200706281300,200706281330,-7.04944,23.64,0.38,872
200706281330,200706281400,-7.19157,24.38,0.38,866
200706281400,200706281430,-6.97315,24.86,0.39,841
200706281430,200706281500,-5.41843,25.34,0.36,781
200706281500,200706281530,-5.75843,25.72,0.35,699
200706281530,200706281600,-6.46315,26.04,0.27,602
200706281600,200706281630,-9999,25.97,0.34,495
200706281630,200706281700,-3.54787,25.9,0.21,378
200706281700,200706281730,-1.93611,25.04,0.1,247
200706281730,200706281800,-0.578796,23.48,0.1,125
200706281800,200706281830,-9999,21.61,0.11,26
200706281830,200706281900,0.391944,18.33,0.12,0
200706281900,200706281930,1.32981,17.13,0.09,0
200706281930,200706282000,2.54102,15.89,0.2,0
200706282000,200706282030,4.72278,15.43,0.05,0
200706282030,200706282100,2.43139,14.45,0.13,0
200706282100,200706282130,-0.601944,13.59,0.08,0
200706282130,200706282200,-9999,12.61,0.06,0
200706282200,200706282230,-9999,12.24,0.15,0
200706282230,200706282300,0.117778,12.31,0.04,0
200706282300,200706282330,3.2438,11.89,0.11,0
200706282330,200706290000,-9999,11.58,0.03,0
200706290000,200706290030,-0.581296,11.11,0.06,0
200706290030,200706290100,-9999,10.94,0.08,0
200706290100,200706290130,2.3825,10.58,0.05,0
200706290130,200706290200,0.800556,10.35,0.09,0
200706290200,200706290230,0.381944,10.17,0.11,0
200706290230,200706290300,0.48463,9.8,0.05,0
200706290300,200706290330,-1.0538,9.88,0.03,0
200706290330,200706290400,1.66704,9.71,0.1,0
200706290400,200706290430,-9999,9.68,0.12,0
200706290430,200706290500,0.614815,9.77,0.08,0
200706290500,200706290530,-9999,10.28,0.16,0
200706290530,200706290600,0.597963,9.5,0.11,0
200706290600,200706290630,0.00722222,9.06,0.04,0
200706290630,200706290700,-0.130463,8.68,0.04,0
200706290700,200706290730,0.326759,8.61,0.03,19
200706290730,200706290800,-0.182593,9.69,0.08,97
200706290800,200706290830,-0.938148,11.61,0.1,207
200706290830,200706290900,-9999,14.14,0.11,328
200706290900,200706290930,-3.83667,16.81,0.21,444
200706290930,200706291000,-9999,19.12,0.25,551
200706291000,200706291030,-9999,20.54,0.49,653
200706291030,200706291100,-5.30157,21.36,0.37,733
200706291100,200706291130,-7.74472,22.38,0.41,800
200706291130,200706291200,-4.34583,22.7,0.32,847
200706291200,200706291230,-5.23259,23.24,0.29,878
200706291230,200706291300,-6.80944,24.05,0.27,900
200706291300,200706291330,-4.88843,24.49,0.28,902
200706291330,200706291400,-5.3237,25.09,0.19,885
200706291400,200706291430,-5.21157,25.17,0.35,850
200706291430,200706291500,-5.98472,25.39,0.28,791
200706291500,200706291530,-4.24259,25.41,0.38,717
200706291530,200706291600,-5.1563,25.51,0.31,633
200706291600,200706291630,-3.84315,25.47,0.31,532
200706291630,200706291700,-2.32472,25.17,0.29,413
200706291700,200706291730,-1.45046,23.91,0.25,280
200706291730,200706291800,0.0784259,22.17,0.15,152
200706291800,200706291830,0.341019,20.52,0.11,37
200706291830,200706291900,0.234167,18.91,0.04,0
200706291900,200706291930,0.00685185,17.66,0.05,0
200706291930,200706292000,-9999,15.95,0.1,0
200706292000,200706292030,0.505278,14.97,0.05,0
200706292030,200706292100,1.15269,14.19,0.07,0
200706292100,200706292130,-9999,13.29,0.19,0
200706292130,200706292200,0.04,12.91,0.09,0
200706292200,200706292230,4.53833,12.74,0.16,0
200706292230,200706292300,4.09722,12.27,0.13,0
200706292300,200706292330,-9999,12.17,0.1,0
200706292330,200706300000,0.859259,12.05,0.07,0
200706300000,200706300030,0.373889,11.32,0.04,0
200706300030,200706300100,-9999,11.01,0.06,0
200706300100,200706300130,-9999,11.1,0.04,0
200706300130,200706300200,-9999,10.12,0.07,0
200706300200,200706300230,-9999,10.09,0.09,0
200706300230,200706300300,-9999,10.08,0.2,0
200706300300,200706300330,-9999,10.03,0.08,0
200706300330,200706300400,-9999,9.85,0.06,0
200706300400,200706300430,0.813333,9.76,0.06,0
200706300430,200706300500,0.586296,9.56,0.04,0
200706300500,200706300530,-9999,9.58,0.07,0
200706300530,200706300600,-9999,9.78,0.06,0
200706300600,200706300630,-9999,10.08,0.08,0
200706300630,200706300700,-9999,10.3,0.06,0
200706300700,200706300730,-9999,10.06,0.08,16
200706300730,200706300800,2.77454,11.16,0.07,65
200706300800,200706300830,-0.323148,12.63,0.09,177
200706300830,200706300900,-9999,15.28,0.12,291
200706300900,200706300930,-6.19278,17.27,0.17,411
200706300930,200706301000,-3.6225,18.57,0.18,523
200706301000,200706301030,-5.02361,20.57,0.3,620
200706301030,200706301100,-6.27509,22.79,0.34,705
200706301100,200706301130,-9999,23.82,0.4,780
200706301130,200706301200,-5.55472,24.4,0.16,831
200706301200,200706301230,-9999,24.99,0.4,874
200706301230,200706301300,-9999,25.36,0.4,898
200706301300,200706301330,-6.95944,25.81,0.3,898
200706301330,200706301400,-5.08,26.24,0.31,883
200706301400,200706301430,-9999,26.7,0.31,850
200706301430,200706301500,-5.53,27.03,0.28,792
200706301500,200706301530,-5.51472,27.28,0.16,717
200706301530,200706301600,-5.72843,27.4,0.12,635
200706301600,200706301630,-3.1337,27.62,0.17,531
200706301630,200706301700,-2.17259,27.41,0.12,414
200706301700,200706301730,-2.59935,26.72,0.08,290
200706301730,200706301800,-2.58398,25.38,0.11,161
200706301800,200706301830,0.0731481,21.84,0.12,37
200706301830,200706301900,-9999,19.57,0.13,0
200706301900,200706301930,0.0928704,17.88,0.07,0
200706301930,200706302000,-0.33463,17.4,0.12,0
200706302000,200706302030,-0.0611111,16.71,0.08,0
200706302030,200706302100,1.32685,15.7,0.1,0
200706302100,200706302130,0.687778,14.78,0.06,0
200706302130,200706302200,0.736574,13.93,0.06,0
200706302200,200706302230,0.764722,13.23,0.04,0
200706302230,200706302300,0.289907,12.9,0.03,0
200706302300,200706302330,0.410093,12.94,0.06,0
200706302330,200707010000,0.04,12.37,0.02,0
200707010000,200707010030,-0.291204,12.01,0.03,0
200707010030,200707010100,-9999,12.08,0.4,0
200707010100,200707010130,2.06481,12.13,0.04,0
200707010130,200707010200,-9999,11.88,0.07,0
200707010200,200707010230,-9999,11.73,0.12,0
200707010230,200707010300,-9999,11.54,0.07,0
200707010300,200707010330,-9999,11.57,0.06,0
200707010330,200707010400,-9999,11.45,0.05,0
200707010400,200707010430,-9999,11.41,0.07,0
200707010430,200707010500,-2.37944,11.34,0.06,0
200707010500,200707010530,-9999,11.27,0.13,0
200707010530,200707010600,3.60065,11.26,0.08,0
200707010600,200707010630,-9999,11.33,0.05,0
200707010630,200707010700,-9999,11.24,0.13,0
200707010700,200707010730,-9999,11.2,0.11,21
200707010730,200707010800,2.28509,12.33,0.08,73
200707010800,200707010830,-4.92519,13.83,0.08,172
200707010830,200707010900,-9999,15.49,0.12,298
200707010900,200707010930,-4.39537,18.13,0.15,408
200707010930,200707011000,-4.8613,20.66,0.1,503
200707011000,200707011030,-7.12333,21.89,0.25,616
200707011030,200707011100,-5.02731,22.95,0.26,708
200707011100,200707011130,-5.0063,24.03,0.32,774
200707011130,200707011200,-9999,24.94,0.35,826
200707011200,200707011230,-4.68639,25.2,0.26,861
200707011230,200707011300,-5.33528,25.53,0.26,879
200707011300,200707011330,-5.69157,26.1,0.18,878
200707011330,200707011400,-5.55843,26.31,0.15,807
200707011400,200707011430,-5.2463,26.45,0.06,828
200707011430,200707011500,-4.27,26.63,0.19,698
200707011500,200707011530,-3.07315,26.75,0.21,657
200707011530,200707011600,-3.76685,27.25,0.14,634
200707011600,200707011630,-3.1763,27.25,0.21,516
200707011630,200707011700,-3.14046,26.83,0.18,383
200707011700,200707011730,-2.4888,25.08,0.19,174
200707011730,200707011800,0.245185,22.53,0.14,46
200707011800,200707011830,0.367315,20.74,0.11,33
200707011830,200707011900,0.0415741,19.79,0.08,0
200707011900,200707011930,-9999,18.3,0.11,0
200707011930,200707012000,-0.84537,16.98,0.08,0
200707012000,200707012030,-9999,15.86,0.04,0
200707012030,200707012100,-1.66056,15.15,0.04,0
200707012100,200707012130,0.0133333,14.39,0.11,0
200707012130,200707012200,-0.613241,13.98,0.04,0
200707012200,200707012230,-1.53102,13.57,0.03,0
200707012230,200707012300,-9999,13.16,0.15,0
200707012300,200707012330,0.136481,12.99,0.07,0
200707012330,200707020000,-3.33787,12.76,0.11,0
200707020000,200707020030,0.560741,13.15,0.06,0
200707020030,200707020100,-9999,13.07,0.11,0
200707020100,200707020130,-9999,12.46,0.13,0
200707020130,200707020200,-9999,11.56,0.17,0
200707020200,200707020230,-9999,11.34,0.17,0
200707020230,200707020300,-2.43037,11.16,0.08,0
200707020300,200707020330,-9999,11.28,0.11,0
200707020330,200707020400,-3.96352,10.3,0.13,0
200707020400,200707020430,-9999,10.65,0.14,0
200707020430,200707020500,-9999,10.93,0.16,0
200707020500,200707020530,-9999,10.85,0.23,0
200707020530,200707020600,-9999,11.8,0.17,0
200707020600,200707020630,-4.24565,11.12,0.08,0
200707020630,200707020700,1.8925,11.29,0.06,0
200707020700,200707020730,1.10815,11.53,0.06,20
200707020730,200707020800,0.653889,12.95,0.05,98
200707020800,200707020830,-9999,15.15,0.07,187
200707020830,200707020900,-9999,18.35,0.12,309
200707020900,200707020930,-5.62139,19.79,0.2,418
200707020930,200707021000,-9999,21.88,0.31,538
200707021000,200707021030,-9999,23,0.37,625
200707021030,200707021100,-5.3163,23.75,0.43,710
200707021100,200707021130,-4.22843,24.4,0.38,773
200707021130,200707021200,-6.15843,24.99,0.29,835
200707021200,200707021230,-5.7737,25.7,0.24,853
200707021230,200707021300,-9999,26.38,0.31,859
200707021300,200707021330,-5.2437,26.66,0.31,873
200707021330,200707021400,-9999,27.03,0.46,877
200707021400,200707021430,-4.8663,27.47,0.37,832
200707021430,200707021500,-9999,27.76,0.41,775
200707021500,200707021530,-3.22833,27.1,0.39,691
200707021530,200707021600,-2.3163,26.61,0.35,604
200707021600,200707021630,-3.16,26.31,0.38,508
200707021630,200707021700,-2.3337,26,0.32,399
200707021700,200707021730,-1.04,25.48,0.24,278
200707021730,200707021800,-0.581019,24.54,0.21,141
200707021800,200707021830,0.0910185,23.38,0.09,37
200707021830,200707021900,0.0537037,22.08,0.08,0
200707021900,200707021930,-0.163148,20.88,0.05,0
200707021930,200707022000,0.483056,19.38,0.07,0
200707022000,200707022030,-0.975926,17.97,0.04,0
200707022030,200707022100,-9999,17.31,0.09,0
200707022100,200707022130,-9999,16.72,0.04,0
200707022130,200707022200,0.17787,16.66,0.08,0
200707022200,200707022230,-3.87287,16.18,0.06,0
200707022230,200707022300,5.47139,16,0.06,0
200707022300,200707022330,0.383333,15.53,0.07,0
200707022330,200707030000,-9999,15.37,0.07,0
200707030000,200707030030,-1.87824,15.4,0.05,0
200707030030,200707030100,-9999,14.95,0.03,0
200707030100,200707030130,-9999,14.7,0.06,0
200707030130,200707030200,1.9588,14.8,0.04,0
200707030200,200707030230,-9999,14.36,0.11,0
200707030230,200707030300,-9999,14.1,0.07,0
200707030300,200707030330,-9999,14.01,0.04,0
200707030330,200707030400,-9999,14.67,0.05,0
200707030400,200707030430,-9999,14.96,0.07,0
200707030430,200707030500,-9999,15.53,0.09,0
200707030500,200707030530,-9999,15.78,0.08,0
200707030530,200707030600,-9999,15.46,0.06,0
200707030600,200707030630,-9999,15.15,0.13,0
200707030630,200707030700,-2.49139,14.6,0.06,0
200707030700,200707030730,-9999,14.33,0.1,15
200707030730,200707030800,1.9187,14.8,0.03,54
200707030800,200707030830,-1.82657,16.13,0.1,200
200707030830,200707030900,-9999,18.34,0.2,266
200707030900,200707030930,-6.50991,20.4,0.26,439
200707030930,200707031000,-9999,22.39,0.29,540
200707031000,200707031030,-8.31361,23.84,0.35,612
200707031030,200707031100,-5.28,24.57,0.31,626
200707031100,200707031130,-6.4063,25.23,0.29,740
200707031130,200707031200,-5.83685,26.02,0.27,767
200707031200,200707031230,-7.6763,26.55,0.35,835
200707031230,200707031300,-5.97269,27.13,0.15,897
200707031300,200707031330,-4.84685,27.41,0.18,870
200707031330,200707031400,-4.10843,27.72,0.17,848
200707031400,200707031430,-4.4737,28.09,0.23,812
200707031430,200707031500,-3.20843,28.4,0.11,762
200707031500,200707031530,-4.38574,28.48,0.24,601
200707031530,200707031600,-4.93787,28.63,0.27,633
200707031600,200707031630,-2.28472,28.66,0.18,495
200707031630,200707031700,-1.64102,28.02,0.24,365
200707031700,200707031730,-1.28843,26.87,0.28,246
200707031730,200707031800,-0.243704,25.7,0.26,156
200707031800,200707031830,0.244722,24.23,0.13,24
200707031830,200707031900,-9999,22.93,0.07,0
200707031900,200707031930,-9999,21.62,0.07,0
200707031930,200707032000,-9999,20.5,0.07,0
200707032000,200707032030,-3.42491,19.64,0.17,0
200707032030,200707032100,-9999,18.66,0.07,0
200707032100,200707032130,-9999,18.22,0.13,0
200707032130,200707032200,-3.14972,17.93,0.06,0
200707032200,200707032230,-9999,17.5,0.2,0
200707032230,200707032300,-3.45,17.14,0.07,0
200707032300,200707032330,-9999,17,0.03,0
200707032330,200707040000,-9999,16.88,0.07,0
200707040000,200707040030,-9999,16.32,0.21,0
200707040030,200707040100,-9999,16.04,0.23,0
200707040100,200707040130,-9999,16.39,0.12,0
200707040130,200707040200,-1.31556,16.46,0.07,0
200707040200,200707040230,0.0997222,16.49,0.06,0
200707040230,200707040300,-9999,15.88,0.15,0
200707040300,200707040330,-9999,15.8,0.11,0
200707040330,200707040400,-9999,15.26,0.12,0
200707040400,200707040430,4.87815,15.13,0.07,0
200707040430,200707040500,-11.0194,15.04,0.06,0
200707040500,200707040530,-9999,14.88,0.09,0
200707040530,200707040600,3.12806,14.75,0.11,0
200707040600,200707040630,1.21583,14.52,0.05,0
200707040630,200707040700,-9999,14.57,0.06,0
200707040700,200707040730,-4.6963,14.06,0.06,9
200707040730,200707040800,-9999,14.39,0.09,24
200707040800,200707040830,-9999,15.47,0.08,126
200707040830,200707040900,-1.2,17.96,0.13,227
200707040900,200707040930,-3.55574,19.1,0.11,295
200707040930,200707041000,-9999,21.43,0.19,573
200707041000,200707041030,-9999,23.82,0.31,612
200707041030,200707041100,-5.86833,25.05,0.24,694
200707041100,200707041130,-4.97417,26.03,0.04,760
200707041130,200707041200,-6.31944,27.24,0.35,807
200707041200,200707041230,-5.23417,27.57,0.3,842
200707041230,200707041300,-5.5163,28.16,0.1,853
200707041300,200707041330,-9999,28.62,-9999,857
200707041330,200707041400,-6.72111,29.17,0.33,845
200707041400,200707041430,-5.15685,29.57,0.16,806
200707041430,200707041500,-6.2363,29.75,0.28,749
200707041500,200707041530,-6.27787,30.02,0.27,637
200707041530,200707041600,-9999,30.15,0.21,559
200707041600,200707041630,-4.94796,30.57,0.14,482
200707041630,200707041700,-2.88306,30.15,0.2,384
200707041700,200707041730,-1.18676,27.64,0.33,261
200707041730,200707041800,-0.338426,25.71,0.23,136
200707041800,200707041830,0.101574,24.41,0.13,31
200707041830,200707041900,0.397315,22.77,0.07,0
200707041900,200707041930,-0.0494444,22.09,0.07,0
200707041930,200707042000,0.0768519,21.42,0.03,0
200707042000,200707042030,-0.738426,20.32,0.03,0
200707042030,200707042100,1.19565,19.89,0.06,0
200707042100,200707042130,0.649907,19.97,0.06,0
200707042130,200707042200,-0.591389,19.72,0.08,0
200707042200,200707042230,-0.708981,19.19,0.05,0
200707042230,200707042300,-4.54769,18.73,0.11,0
200707042300,200707042330,-9999,17.26,0.12,0
200707042330,200707050000,-9999,16.59,0.13,0
200707050000,200707050030,-9999,16.26,0.1,0
200707050030,200707050100,-9999,16.09,0.09,0
200707050100,200707050130,-9999,15.92,0.07,0
200707050130,200707050200,-9999,15.65,0.11,0
200707050200,200707050230,-9999,15.13,0.06,0
200707050230,200707050300,-9999,15.11,0.17,0
200707050300,200707050330,-9999,15.08,0.11,0
200707050330,200707050400,-9999,15.09,0.14,0
200707050400,200707050430,-9999,15.14,0.11,0
200707050430,200707050500,-9999,14.82,0.08,0
200707050500,200707050530,-9999,14.22,0.09,0
200707050530,200707050600,-9999,13.99,0.04,0
200707050600,200707050630,-9999,14.22,0.05,0
200707050630,200707050700,-9999,14.08,0.1,1
200707050700,200707050730,-9999,14.21,0.08,18
200707050730,200707050800,-9999,14.97,0.1,91
200707050800,200707050830,-9999,16.77,0.09,201
200707050830,200707050900,-9999,18.6,0.11,304
200707050900,200707050930,-10.4243,20.66,0.09,374
200707050930,200707051000,-9999,22.67,0.1,521
200707051000,200707051030,-3.44731,24.89,0.14,589
200707051030,200707051100,-6.95287,26.02,0.21,696
200707051100,200707051130,-7.31259,26.58,0.2,758
200707051130,200707051200,-5.24046,27.4,0.25,808
200707051200,200707051230,-7.65574,28.31,0.38,839
200707051230,200707051300,-5.4163,28.81,0.22,856
200707051300,200707051330,-5.18157,29.1,0.28,860
200707051330,200707051400,-5.56685,29.52,0.34,843
200707051400,200707051430,-4.58944,29.62,0.26,809
200707051430,200707051500,-6.76213,30.15,0.34,756
200707051500,200707051530,-5.91954,30.46,0.31,687
200707051530,200707051600,-4.10685,30.36,0.29,600
200707051600,200707051630,-3.65519,30.01,0.36,500
200707051630,200707051700,-2.0263,29.6,0.33,387
200707051700,200707051730,-9999,28.34,0.34,236
200707051730,200707051800,-0.764722,26.87,0.22,155
200707051800,200707051830,0.165185,24.95,0.12,34
200707051830,200707051900,0.186296,23.19,0.06,0
200707051900,200707051930,-0.544167,21.76,0.09,0
200707051930,200707052000,-0.239074,20.73,0.07,0
200707052000,200707052030,-9999,20.68,0.12,0
200707052030,200707052100,0.337778,19.62,0.06,0
200707052100,200707052130,-0.736204,19.22,0.05,0
200707052130,200707052200,0.2475,18.34,0.05,0
200707052200,200707052230,-9999,17.75,0.08,0
200707052230,200707052300,-9999,17.17,0.1,0
200707052300,200707052330,-9999,17.62,0.16,0
200707052330,200707060000,-9999,17.16,0.16,0
200707060000,200707060030,-9999,17.14,0.04,0
200707060030,200707060100,-9999,17.08,0.08,0
200707060100,200707060130,-5.57898,16.47,0.06,0
200707060130,200707060200,-9999,16.11,0.09,0
200707060200,200707060230,-9999,15.87,0.04,0
200707060230,200707060300,-9999,15.56,0.09,0
200707060300,200707060330,-9999,15.45,0.09,0
200707060330,200707060400,-4.54759,15.11,0.05,0
200707060400,200707060430,-9999,14.91,0.06,0
200707060430,200707060500,-7.28,14.6,0.08,0
200707060500,200707060530,-9999,14.35,0.06,0
200707060530,200707060600,-9999,14.5,0.14,0
200707060600,200707060630,-9999,14.24,0.07,0
200707060630,200707060700,-9999,13.6,0.13,0
200707060700,200707060730,-9999,13.51,0.06,23
200707060730,200707060800,-9999,14.7,0.04,87
200707060800,200707060830,-9999,16.28,0.12,165
200707060830,200707060900,-9999,17.35,0.14,280
200707060900,200707060930,-9999,18.89,0.12,414
200707060930,200707061000,-9999,21.43,0.1,509
200707061000,200707061030,-9999,23.89,0.26,610
200707061030,200707061100,-5.58769,25.61,0.38,705
200707061100,200707061130,-9999,26.44,0.42,777
200707061130,200707061200,-9999,26.68,0.44,826
200707061200,200707061230,-9999,27.13,0.47,857
200707061230,200707061300,-9999,27.54,0.4,875
200707061300,200707061330,-4.44,27.92,0.4,878
200707061330,200707061400,-4.0537,28.35,0.3,863
200707061400,200707061430,-4.8963,28.74,0.29,831
200707061430,200707061500,-4.61741,29.09,0.32,736
200707061500,200707061530,-3.42843,29.2,0.17,669
200707061530,200707061600,-9999,29.12,0.23,548
200707061600,200707061630,-9999,29.01,0.25,472
200707061630,200707061700,-9999,29.2,0.22,372
200707061700,200707061730,-1.64722,28.36,0.18,270
200707061730,200707061800,-0.88463,27.1,0.17,150
200707061800,200707061830,-9999,25,0.11,37
200707061830,200707061900,0.282037,23.87,0.07,0
200707061900,200707061930,-9999,21.83,0.12,0
200707061930,200707062000,-9999,19.66,0.26,0
200707062000,200707062030,-0.569537,19.35,0.09,0
200707062030,200707062100,-1.3663,18.26,0.08,0
200707062100,200707062130,-9999,17.65,0.09,0
200707062130,200707062200,-9999,17.57,0.1,0
200707062200,200707062230,2.33833,18.32,0.18,0
200707062230,200707062300,0.415556,18.93,0.1,0
200707062300,200707062330,-9999,18.21,-9999,0
